sheet,cell,names,label,dv_type,dv_op,dv_formula,status,implemented_in
Income Details,AO118,,,whole,,0,TO_IMPLEMENT,
Income Details,AP118,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ118,,,whole,,0,TO_IMPLEMENT,
Income Details,AR118,,,whole,,0,TO_IMPLEMENT,
Income Details,AS118,,,whole,,0,TO_IMPLEMENT,
Income Details,AT118,,,whole,,0,TO_IMPLEMENT,
Income Details,AU118,,,whole,,0,TO_IMPLEMENT,
Income Details,AV118,,,whole,,0,TO_IMPLEMENT,
Income Details,AW118,,,whole,,0,TO_IMPLEMENT,
Income Details,AN119,,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO119,,,whole,,0,TO_IMPLEMENT,
Income Details,AP119,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ119,,,whole,,0,TO_IMPLEMENT,
Income Details,AR119,,,whole,,0,TO_IMPLEMENT,
Income Details,AS119,,,whole,,0,TO_IMPLEMENT,
Income Details,AT119,,,whole,,0,TO_IMPLEMENT,
Income Details,AU119,,,whole,,0,TO_IMPLEMENT,
Income Details,AV119,,,whole,,0,TO_IMPLEMENT,
Income Details,AW119,,,whole,,0,TO_IMPLEMENT,
Income Details,AD42,sheet1.RepAssessee,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AE42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AF42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AG42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AH42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AI42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AJ42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AK42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AL42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AM42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AN42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AO42,,(Select),list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AP42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AQ42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AR42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AS42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AT42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AU42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AV42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,AW42,,,list,,"""(Select), Yes, No""",TO_IMPLEMENT,
Income Details,E16,,Addresses to be provided for communication purposes:,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD43,sheet1.NameRepAssessee,(Select),textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AM43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AN43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AO43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AP43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AQ43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AR43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AS43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AT43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AU43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AV43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AW43,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD45,sheet1.CountryCodeRepAssessee,(Select),whole,,0,TO_IMPLEMENT,
Income Details,AE45,,,whole,,0,TO_IMPLEMENT,
Income Details,AF45,,,whole,,0,TO_IMPLEMENT,
Income Details,AN23,Secondary_Address,No ZIP Code,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AO23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AP23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AQ23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AR23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AS23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AT23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AU23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AV23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AW23,,(Select),list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,E26,sheet1.ResidenceNo1,Flat / Door / Block No.,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,F26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,G26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,H26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,I26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,J26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,K26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,L26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,M26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,N26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,O26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,P26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Q26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,R26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,S26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,T26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,U26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,V26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,W26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,X26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Y26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Z26,sheet1.ResidenceName1,Name of Premises / Building / Village,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AA26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AB26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AC26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AD26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AE26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AF26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AG26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AH26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AI26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AJ26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AK26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AL26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AM26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AN26,,(Select),textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AO26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AP26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AQ26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AR26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AS26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AT26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AU26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AV26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AW26,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,E28,sheet1.RoadOrStreet1,Road / Street / Post Office,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,F28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,G28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,H28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,I28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,J28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,K28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,L28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,M28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,N28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,O28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,P28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Q28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,R28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,S28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,T28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,U28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,V28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,W28,sheet1.LocalityOrArea1,Area / Locality,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,X28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Y28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,Z28,,Name of Premises / Building / Village,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AA28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AB28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AC28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AD28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AE28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AF28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AG28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AH28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AI28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AJ28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AK28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AL28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AN28,sheet1.CityOrTownOrDistrict1,Town / City / District,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AO28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AP28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AQ28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AR28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AS28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AT28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AU28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AV28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,AW28,,,textLength,lessThanOrEqual,50,TO_IMPLEMENT,
Income Details,E30,sheet1.StateCode2,State,list,,StateList,TO_IMPLEMENT,
Income Details,F30,,(Select),list,,StateList,TO_IMPLEMENT,
Income Details,G30,,(Select),list,,StateList,TO_IMPLEMENT,
Income Details,H30,,(Select),list,,StateList,TO_IMPLEMENT,
Income Details,I30,,(Select),list,,StateList,TO_IMPLEMENT,
Income Details,J30,,(Select),list,,StateList,TO_IMPLEMENT,
Income Details,K30,sheet1.Country1,(Select),list,,CountList,TO_IMPLEMENT,
Income Details,AN30,HASZIP1,No ZIP Code,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AO30,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AP30,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AQ30,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AR30,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AS30,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,Z11,sheet1.EmployerCategory1,Nature of Employment,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AA11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AB11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AC11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AD11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AE11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AF11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AG11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AH11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AI11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AJ11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AK11,,(Select),list,,EmpCatList,TO_IMPLEMENT,
Income Details,AL11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AM11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AN11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AO11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AP11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AQ11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AR11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AS11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AT11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AU11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AV11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,AW11,,,list,,EmpCatList,TO_IMPLEMENT,
Income Details,E11,sheet1.DOB,Date of Birth (DD/MM/YYYY),textLength,equal,10,TO_IMPLEMENT,
Income Details,F11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,G11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,H11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,I11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,J11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,K11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,L11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,M11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,N11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,O11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,P11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,Q11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,R11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,S11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,T11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,U11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,V11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,W11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,X11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,Y11,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,K22,sheet1.Country,(Select),list,equal,CountList,TO_IMPLEMENT,
Income Details,AC47,sheet1.ReturnFileSec,Filed u/s                             Filed  in response to notice u/s,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AD47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AE47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AF47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AG47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AH47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AI47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AJ47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AK47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AL47,,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AM47,sheet1.MobileNoSec,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AN47,sheet1.ReturnFileSec2,139(1)-On or before due date,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AO47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AP47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AQ47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AR47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AS47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AT47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AU47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AV47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AW47,,,list,,ReturnSecList,TO_IMPLEMENT,
Income Details,AN22,HASZIP,No ZIP Code,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AO22,,,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AP22,,,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AQ22,,,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AR22,,,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AS22,,,list,lessThanOrEqual,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AB116,IncD.Section80CCC,5b,whole,,0,TO_IMPLEMENT,
Income Details,AC116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AD116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AE116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AF116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AG116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AH116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AI116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AJ116,,5b,whole,,0,TO_IMPLEMENT,
Income Details,AK116,,,whole,,0,TO_IMPLEMENT,
Income Details,AL116,,,whole,,0,TO_IMPLEMENT,
Income Details,AM116,,,whole,,0,TO_IMPLEMENT,
Income Details,AB126,IncD.Section80CCD1B_SE,5d,whole,,0,TO_IMPLEMENT,
Income Details,AC126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AD126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AE126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AF126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AG126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AH126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AI126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AJ126,,5d,whole,,0,TO_IMPLEMENT,
Income Details,AK126,,,whole,,0,TO_IMPLEMENT,
Income Details,AL126,,,whole,,0,TO_IMPLEMENT,
Income Details,AM126,,,whole,,0,TO_IMPLEMENT,
Income Details,AB121,IncD.Section80CCD_SE,5c,whole,,0,TO_IMPLEMENT,
Income Details,AC121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AD121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AE121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AF121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AG121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AH121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AI121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AJ121,,5c,whole,,0,TO_IMPLEMENT,
Income Details,AK121,,,whole,,0,TO_IMPLEMENT,
Income Details,AL121,,,whole,,0,TO_IMPLEMENT,
Income Details,AM121,,,whole,,0,TO_IMPLEMENT,
Income Details,AD44,sheet1.EmailRepAssessee,(Select),textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AM44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AN44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AO44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AP44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AQ44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AR44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AS44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AT44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AU44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AV44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AW44,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,E14,sheet1.EmailAddress,Primary Email ID of the taxpayer,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,E15,,Primary Email ID of the taxpayer,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,F14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,G14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,H14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,I14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,J14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,K14,sheet1.EmailAddress1,Secondary Email ID,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,L14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,M14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,N14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,O14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,P14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Q14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,R14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,S14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,T14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,U14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,V14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,W14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,X14,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AO14,sheet1.Mobileno1,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AP14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AQ14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AR14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AS14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AT14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AU14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AV14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AW14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,Z14,sheet1.Mobileno,(Select),textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AA14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AB14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AC14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AD14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AE14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AF14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AG14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AH14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AI14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AJ14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AK14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AL14,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AB22,sheet1.PinCode,PIN Code,textLength,equal,6,TO_IMPLEMENT,
Income Details,AC22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AD22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AE22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AF22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AG22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AH22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AI22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AJ22,,,textLength,equal,6,TO_IMPLEMENT,
Income Details,AK22,,,textLength,equal,6,TO_IMPLEMENT,
